VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2021-07-01 07:59:03,2021-07-01 08:06:17,N,1.0,74,75,2.0,1.36,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,1.0,0.0
2.0,2021-07-01 07:22:56,2021-07-01 07:28:27,N,1.0,74,43,1.0,1.32,6.0,0.0,0.5,1.02,0.0,,0.3,7.82,1.0,1.0,0.0
2.0,2021-07-01 07:33:30,2021-07-01 07:36:38,N,1.0,75,74,1.0,1.33,5.5,0.0,0.5,2.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2021-07-01 07:38:50,2021-07-01 07:52:44,N,1.0,74,263,1.0,2.2,11.5,0.0,0.5,3.76,0.0,,0.3,18.81,1.0,1.0,2.75
2.0,2021-07-01 07:13:36,2021-07-01 07:22:00,N,1.0,74,41,1.0,1.33,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 07:44:32,2021-07-01 07:50:42,N,1.0,74,168,1.0,1.57,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,1.0,0.0
1.0,2021-07-01 07:30:50,2021-07-01 07:38:09,N,1.0,74,43,1.0,1.6,7.5,0.0,0.5,1.65,0.0,,0.3,9.95,1.0,1.0,0.0
2.0,2021-07-01 07:45:28,2021-07-01 07:53:48,N,1.0,179,193,1.0,1.27,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 07:20:30,2021-07-01 07:34:18,N,1.0,74,140,1.0,3.74,14.0,0.0,0.5,0.0,0.0,,0.3,17.55,2.0,1.0,2.75
2.0,2021-07-01 07:47:44,2021-07-01 07:57:53,N,1.0,75,162,1.0,2.22,9.0,0.0,0.5,3.76,0.0,,0.3,16.31,1.0,1.0,2.75
2.0,2021-07-01 07:06:03,2021-07-01 07:09:31,N,1.0,75,74,1.0,1.29,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,1.0,0.0
2.0,2021-07-01 07:25:20,2021-07-01 07:30:46,N,1.0,41,42,1.0,0.86,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2021-07-01 07:38:49,2021-07-01 07:48:48,N,1.0,152,74,1.0,1.7,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
1.0,2021-07-01 07:50:31,2021-07-01 07:52:54,N,1.0,166,24,1.0,1.0,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2021-07-01 07:11:05,2021-07-01 07:16:58,N,1.0,74,75,1.0,1.6,7.0,0.0,0.5,2.34,0.0,,0.3,10.14,1.0,1.0,0.0
2.0,2021-07-01 07:49:47,2021-07-01 08:00:08,N,1.0,74,236,1.0,2.27,9.5,0.0,0.5,2.61,0.0,,0.3,15.66,1.0,1.0,2.75
1.0,2021-07-01 07:02:10,2021-07-01 07:07:19,N,1.0,152,151,1.0,1.8,7.0,0.0,0.5,2.0,0.0,,0.3,9.8,1.0,1.0,0.0
1.0,2021-07-01 07:50:26,2021-07-01 08:03:59,N,1.0,152,236,1.0,3.9,14.0,2.75,0.5,0.0,0.0,,0.3,17.55,2.0,1.0,2.75
1.0,2021-07-01 07:50:18,2021-07-01 08:08:04,N,1.0,29,165,1.0,0.0,13.2,0.0,0.5,0.0,0.0,,0.3,14.0,1.0,1.0,0.0
2.0,2021-07-01 07:04:04,2021-07-01 08:24:55,N,1.0,19,197,1.0,12.41,60.0,0.0,0.5,0.0,0.0,,0.3,60.8,1.0,1.0,0.0
2.0,2021-07-01 07:18:01,2021-07-01 07:26:14,N,1.0,152,238,1.0,1.8,8.0,0.0,0.5,1.5,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2021-07-01 07:03:45,2021-07-01 07:08:10,N,1.0,74,43,1.0,1.34,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 07:21:27,2021-07-01 07:28:26,N,1.0,74,74,1.0,1.01,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 07:38:54,2021-07-01 08:14:51,N,4.0,74,265,1.0,14.11,58.0,0.0,0.5,0.0,0.0,,0.3,58.8,2.0,1.0,0.0
2.0,2021-07-01 07:48:43,2021-07-01 08:07:40,N,1.0,166,237,1.0,4.06,16.5,0.0,0.5,6.02,0.0,,0.3,26.07,1.0,1.0,2.75
2.0,2021-07-01 07:23:05,2021-07-01 07:28:30,N,1.0,41,152,1.0,0.94,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,1.0,0.0
2.0,2021-07-01 07:47:05,2021-07-01 07:58:59,N,1.0,244,41,1.0,3.89,14.0,0.0,0.5,2.0,0.0,,0.3,16.8,1.0,1.0,0.0
1.0,2021-07-01 07:27:34,2021-07-01 07:46:58,N,1.0,42,161,1.0,4.8,17.0,2.75,0.5,0.0,0.0,,0.3,20.55,1.0,1.0,2.75
2.0,2021-07-01 08:00:53,2021-07-01 08:07:19,N,1.0,74,42,1.0,0.91,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2021-07-01 08:28:52,2021-07-01 08:35:00,N,1.0,74,75,1.0,1.17,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 08:43:18,2021-07-01 08:56:30,N,1.0,74,159,1.0,2.36,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 08:59:26,2021-07-01 09:09:12,N,1.0,134,138,5.0,5.93,17.5,0.0,0.5,3.0,0.0,,0.3,21.3,1.0,1.0,0.0
2.0,2021-07-01 08:24:24,2021-07-01 08:53:24,N,1.0,152,140,1.0,4.73,20.5,0.0,0.5,0.0,0.0,,0.3,24.05,2.0,1.0,2.75
2.0,2021-07-01 08:10:36,2021-07-01 08:29:23,N,1.0,166,230,1.0,3.57,15.0,0.0,0.5,5.56,0.0,,0.3,24.11,1.0,1.0,2.75
1.0,2021-07-01 08:05:21,2021-07-01 08:29:21,N,1.0,243,166,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,1.0,0.0
1.0,2021-07-01 08:50:11,2021-07-01 08:59:30,N,1.0,74,43,1.0,1.4,8.0,0.0,0.5,1.75,0.0,,0.3,10.55,1.0,1.0,0.0
2.0,2021-07-01 08:57:16,2021-07-01 09:14:43,N,1.0,74,75,1.0,0.0,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 08:26:12,2021-07-01 08:47:50,N,1.0,95,157,2.0,5.07,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2.0,1.0,0.0
2.0,2021-07-01 08:55:52,2021-07-01 09:02:55,N,1.0,74,43,2.0,1.4,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1.0,1.0,0.0
2.0,2021-07-01 08:25:49,2021-07-01 08:34:42,N,1.0,74,263,1.0,1.78,8.0,0.0,0.5,3.46,0.0,,0.3,15.01,1.0,1.0,2.75
2.0,2021-07-01 08:43:18,2021-07-01 08:55:32,N,1.0,75,41,1.0,2.34,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 08:53:22,2021-07-01 09:04:35,N,1.0,74,166,1.0,1.73,9.5,0.0,0.5,1.0,0.0,,0.3,11.3,1.0,1.0,0.0
2.0,2021-07-01 08:44:06,2021-07-01 09:00:17,N,1.0,166,42,2.0,2.56,12.5,0.0,0.5,2.66,0.0,,0.3,15.96,1.0,1.0,0.0
2.0,2021-07-01 08:41:49,2021-07-01 09:01:23,N,1.0,24,246,1.0,5.6,19.5,0.0,0.5,5.76,0.0,,0.3,28.81,1.0,1.0,2.75
2.0,2021-07-01 08:24:53,2021-07-01 08:36:54,N,1.0,74,166,1.0,1.71,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2021-07-01 09:03:35,2021-07-01 09:14:12,N,1.0,236,161,1.0,2.41,10.0,0.0,0.5,2.71,0.0,,0.3,16.26,1.0,1.0,2.75
2.0,2021-07-01 08:27:33,2021-07-01 08:27:37,N,5.0,42,42,1.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.3,5.3,1.0,2.0,0.0
2.0,2021-07-01 08:32:46,2021-07-01 08:57:38,N,1.0,42,141,1.0,3.8,17.0,0.0,0.5,2.45,0.0,,0.3,23.0,1.0,1.0,2.75
2.0,2021-07-01 08:32:07,2021-07-01 08:47:17,N,1.0,75,230,1.0,3.07,12.5,0.0,0.5,1.0,0.0,,0.3,17.05,1.0,1.0,2.75
2.0,2021-07-01 08:50:45,2021-07-01 09:03:22,N,1.0,74,69,5.0,2.47,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 08:36:54,2021-07-01 09:38:23,N,1.0,145,76,1.0,8.81,41.0,0.0,0.5,0.0,0.0,,0.3,41.8,1.0,1.0,0.0
1.0,2021-07-01 08:47:56,2021-07-01 09:11:39,N,1.0,244,161,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,1.0,0.0
2.0,2021-07-01 08:35:42,2021-07-01 08:46:32,N,1.0,74,41,1.0,1.29,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 08:48:06,2021-07-01 08:55:59,N,1.0,41,42,1.0,1.1,7.5,0.0,0.5,2.08,0.0,,0.3,10.38,1.0,1.0,0.0
2.0,2021-07-01 08:13:50,2021-07-01 08:19:30,N,1.0,75,236,1.0,0.99,6.0,0.0,0.5,0.0,0.0,,0.3,9.55,2.0,1.0,2.75
2.0,2021-07-01 08:29:30,2021-07-01 08:35:50,N,1.0,75,74,1.0,1.1,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 08:49:41,2021-07-01 09:09:53,N,1.0,75,138,1.0,7.77,24.5,0.0,0.5,4.78,6.55,,0.3,36.63,1.0,1.0,0.0
2.0,2021-07-01 08:38:26,2021-07-01 08:43:40,N,1.0,166,152,1.0,0.81,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 08:48:42,2021-07-01 09:01:31,N,1.0,166,236,1.0,2.39,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0
2.0,2021-07-01 08:34:55,2021-07-01 09:03:19,N,1.0,41,79,1.0,8.33,27.5,0.0,0.5,0.0,0.0,,0.3,31.05,2.0,1.0,2.75
2.0,2021-07-01 08:51:23,2021-07-01 08:57:01,N,1.0,75,236,1.0,1.1,6.0,0.0,0.5,0.08,0.0,,0.3,9.63,1.0,1.0,2.75
2.0,2021-07-01 08:27:05,2021-07-01 08:33:15,N,1.0,43,263,1.0,1.14,6.5,0.0,0.5,2.01,0.0,,0.3,12.06,1.0,1.0,2.75
2.0,2021-07-01 08:07:56,2021-07-01 08:18:51,N,1.0,75,262,1.0,0.91,8.5,0.0,0.5,2.41,0.0,,0.3,14.46,1.0,1.0,2.75
2.0,2021-07-01 08:38:44,2021-07-01 08:57:17,N,1.0,75,137,1.0,5.08,18.5,0.0,0.5,3.0,0.0,,0.3,25.05,1.0,1.0,2.75
2.0,2021-07-01 08:54:02,2021-07-01 09:01:31,N,1.0,75,236,1.0,1.26,7.0,0.0,0.5,2.11,0.0,,0.3,12.66,1.0,1.0,2.75
2.0,2021-07-01 08:28:15,2021-07-01 08:47:06,N,1.0,41,127,1.0,5.97,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,1.0,1.0,0.0
2.0,2021-07-01 08:22:58,2021-07-01 08:27:33,N,1.0,75,74,1.0,1.21,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 08:32:59,2021-07-01 08:35:38,N,1.0,75,263,1.0,0.72,4.5,0.0,0.5,0.0,0.0,,0.3,8.05,1.0,1.0,2.75
1.0,2021-07-01 08:17:42,2021-07-01 09:10:37,N,1.0,77,137,1.0,0.0,36.2,0.0,0.5,0.0,6.55,,0.3,43.55,1.0,1.0,0.0
2.0,2021-07-01 08:56:15,2021-07-01 09:12:35,N,1.0,83,193,2.0,2.83,13.0,0.0,0.5,1.66,0.0,,0.3,15.46,1.0,1.0,0.0
2.0,2021-07-01 08:25:37,2021-07-01 08:36:11,N,1.0,41,24,5.0,1.44,8.5,0.0,0.5,1.7,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 08:42:17,2021-07-01 08:52:13,N,1.0,24,75,3.0,1.09,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,1.0,0.0
1.0,2021-07-01 08:23:07,2021-07-01 08:40:31,N,1.0,264,244,1.0,4.6,16.5,0.0,0.5,2.0,0.0,,0.3,19.3,1.0,1.0,0.0
1.0,2021-07-01 08:46:38,2021-07-01 09:19:10,N,1.0,244,164,1.0,8.0,30.0,2.75,0.5,0.0,0.0,,0.3,33.55,2.0,1.0,2.75
2.0,2021-07-01 08:39:39,2021-07-01 08:54:42,N,1.0,75,164,1.0,3.35,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,1.0,2.75
2.0,2021-07-01 08:29:21,2021-07-01 08:40:19,N,1.0,7,138,1.0,3.7,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
2.0,2021-07-01 08:32:31,2021-07-01 08:42:31,N,1.0,7,207,1.0,1.76,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
1.0,2021-07-01 08:54:11,2021-07-01 09:00:56,N,1.0,152,24,1.0,1.8,7.5,0.0,0.5,1.2,0.0,,0.3,9.5,1.0,1.0,0.0
1.0,2021-07-01 08:17:17,2021-07-01 08:32:17,N,1.0,74,138,1.0,6.7,21.0,0.0,0.5,5.65,6.55,,0.3,34.0,1.0,1.0,0.0
1.0,2021-07-01 08:56:16,2021-07-01 09:03:57,N,1.0,74,74,1.0,1.3,7.0,0.0,0.5,1.55,0.0,,0.3,9.35,1.0,1.0,0.0
2.0,2021-07-01 08:10:57,2021-07-01 08:10:59,N,5.0,264,264,1.0,0.0,13.0,0.0,0.0,13.0,0.0,,0.3,26.3,1.0,2.0,0.0
2.0,2021-07-01 08:51:45,2021-07-01 08:51:50,N,1.0,159,159,1.0,0.01,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 08:03:27,2021-07-01 08:17:11,N,1.0,166,42,1.0,2.1,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 08:58:30,2021-07-01 09:01:26,N,1.0,7,7,1.0,0.4,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,1.0,0.0
2.0,2021-07-01 08:26:19,2021-07-01 10:16:15,N,1.0,17,173,1.0,15.06,80.0,0.0,0.5,0.0,0.0,,0.3,80.8,1.0,1.0,0.0
1.0,2021-07-01 08:21:37,2021-07-01 08:42:55,N,1.0,41,246,1.0,5.3,19.5,2.75,0.5,2.5,0.0,,0.3,25.55,1.0,1.0,2.75
2.0,2021-07-01 08:12:34,2021-07-01 08:26:00,N,1.0,130,132,1.0,5.8,19.0,0.0,0.5,2.0,0.0,,0.3,21.8,1.0,1.0,0.0
2.0,2021-07-01 08:48:35,2021-07-01 09:23:08,N,1.0,129,177,1.0,14.25,42.0,0.0,0.5,0.0,0.0,,0.3,42.8,2.0,1.0,0.0
2.0,2021-07-01 08:53:23,2021-07-01 09:05:25,N,1.0,75,140,1.0,1.97,10.0,0.0,0.5,0.0,0.0,,0.3,13.55,2.0,1.0,2.75
2.0,2021-07-01 08:44:50,2021-07-01 08:44:56,N,1.0,39,39,2.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 08:42:19,2021-07-01 09:59:17,N,1.0,133,213,2.0,22.31,69.5,0.0,0.5,0.0,0.0,,0.3,70.3,1.0,1.0,0.0
2.0,2021-07-01 08:44:08,2021-07-01 08:58:03,N,1.0,116,168,1.0,2.31,11.5,0.0,0.5,2.0,0.0,,0.3,14.3,1.0,1.0,0.0
2.0,2021-07-01 08:19:29,2021-07-01 08:28:39,N,1.0,74,42,6.0,1.67,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 08:37:46,2021-07-01 08:45:13,N,1.0,74,74,6.0,1.02,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2021-07-01 08:49:46,2021-07-01 08:55:54,N,1.0,75,141,6.0,1.33,6.5,0.0,0.5,2.01,0.0,,0.3,12.06,1.0,1.0,2.75
2.0,2021-07-01 08:04:37,2021-07-01 08:10:52,N,1.0,75,236,1.0,1.34,6.5,0.0,0.5,0.0,0.0,,0.3,10.05,2.0,1.0,2.75
2.0,2021-07-01 08:35:25,2021-07-01 08:49:29,N,1.0,74,236,1.0,2.39,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,1.0,2.75
1.0,2021-07-01 08:47:45,2021-07-01 08:53:35,N,1.0,95,160,1.0,1.8,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 08:30:42,2021-07-01 08:40:31,N,1.0,75,137,1.0,4.4,14.0,0.0,0.5,2.0,0.0,,0.3,19.55,1.0,1.0,2.75
2.0,2021-07-01 08:01:46,2021-07-01 08:09:05,N,1.0,42,75,1.0,1.67,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 08:43:11,2021-07-01 08:51:21,N,1.0,74,75,1.0,1.18,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 08:07:28,2021-07-01 08:19:00,N,1.0,74,75,1.0,1.96,9.5,0.0,0.5,2.58,0.0,,0.3,12.88,1.0,1.0,0.0
2.0,2021-07-01 08:33:53,2021-07-01 08:41:44,N,1.0,74,43,1.0,1.34,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 08:58:03,2021-07-01 09:07:25,N,1.0,74,41,1.0,1.16,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 08:04:47,2021-07-01 08:09:23,N,1.0,74,41,1.0,0.85,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 08:27:26,2021-07-01 08:34:30,N,1.0,74,75,1.0,1.45,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2021-07-01 08:43:32,2021-07-01 08:52:36,N,1.0,74,263,1.0,1.91,8.0,0.0,0.5,2.31,0.0,,0.3,13.86,1.0,1.0,2.75
2.0,2021-07-01 08:36:39,2021-07-01 09:31:08,N,1.0,197,97,1.0,16.3,52.0,0.0,0.5,0.0,0.0,,0.3,52.8,1.0,1.0,0.0
2.0,2021-07-01 08:33:04,2021-07-01 08:43:31,N,1.0,74,151,1.0,1.8,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2021-07-01 08:58:08,2021-07-01 09:08:23,N,1.0,74,75,1.0,1.39,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
1.0,2021-07-01 08:03:37,2021-07-01 08:03:43,N,1.0,74,74,1.0,1.6,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 08:04:03,2021-07-01 08:04:07,N,1.0,74,74,1.0,1.6,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 08:04:25,2021-07-01 08:04:32,N,1.0,74,74,1.0,1.6,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 08:04:53,2021-07-01 08:37:46,N,2.0,74,132,1.0,17.7,52.0,0.0,0.5,12.65,6.55,,0.3,72.0,1.0,1.0,0.0
2.0,2021-07-01 08:23:35,2021-07-01 08:30:15,N,1.0,74,75,1.0,1.39,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2021-07-01 08:31:31,2021-07-01 08:41:14,N,1.0,43,161,1.0,2.35,9.5,0.0,0.5,2.61,0.0,,0.3,15.66,1.0,1.0,2.75
2.0,2021-07-01 08:52:21,2021-07-01 08:57:53,N,1.0,74,74,1.0,0.91,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 08:19:00,2021-07-01 08:34:30,N,1.0,74,75,1.0,1.41,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 08:01:38,2021-07-01 08:21:14,N,1.0,75,234,1.0,4.56,17.0,0.0,0.5,0.0,0.0,,0.3,20.55,2.0,1.0,2.75
1.0,2021-07-01 08:50:52,2021-07-01 08:56:58,N,1.0,41,75,1.0,1.7,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
1.0,2021-07-01 08:30:13,2021-07-01 08:35:56,N,1.0,42,42,1.0,0.0,7.2,0.0,0.5,0.0,0.0,,0.3,8.0,1.0,1.0,0.0
1.0,2021-07-01 08:28:16,2021-07-01 08:49:09,N,1.0,198,255,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 08:18:09,2021-07-01 08:31:34,N,5.0,74,138,1.0,6.96,28.0,0.0,0.0,0.0,0.0,,0.3,28.3,1.0,2.0,0.0
2.0,2021-07-01 08:55:20,2021-07-01 08:58:48,N,1.0,43,75,1.0,0.15,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 08:55:24,2021-07-01 09:04:24,N,1.0,116,74,1.0,2.34,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0
1.0,2021-07-01 08:27:25,2021-07-01 08:53:02,N,1.0,89,29,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,1.0,0.0
2.0,2021-07-01 08:43:10,2021-07-01 08:49:53,N,1.0,75,43,1.0,1.25,6.5,0.0,0.5,2.01,0.0,,0.3,12.06,1.0,1.0,2.75
1.0,2021-07-01 08:42:22,2021-07-01 08:59:37,N,1.0,213,51,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,1.0,0.0
1.0,2021-07-01 08:44:29,2021-07-01 09:05:51,N,1.0,39,61,1.0,0.0,13.2,0.0,0.5,0.0,0.0,,0.3,14.0,1.0,1.0,0.0
2.0,2021-07-01 08:14:04,2021-07-01 08:23:13,N,1.0,74,75,1.0,1.81,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
2.0,2021-07-01 08:28:01,2021-07-01 08:40:30,N,1.0,74,42,1.0,1.92,10.0,0.0,0.5,1.2,0.0,,0.3,12.0,1.0,1.0,0.0
2.0,2021-07-01 08:50:22,2021-07-01 08:58:27,N,1.0,74,74,1.0,1.08,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 08:38:29,2021-07-01 08:51:18,N,1.0,74,24,1.0,2.26,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0
2.0,2021-07-01 08:26:26,2021-07-01 09:11:48,N,1.0,134,233,5.0,9.54,38.5,0.0,0.5,0.0,6.55,,0.3,48.6,1.0,1.0,2.75
2.0,2021-07-01 08:52:35,2021-07-01 09:05:43,N,1.0,41,236,1.0,1.99,10.5,0.0,0.5,2.81,0.0,,0.3,16.86,1.0,1.0,2.75
2.0,2021-07-01 08:20:24,2021-07-01 08:27:02,N,1.0,74,41,1.0,0.83,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 08:45:58,2021-07-01 08:52:55,N,1.0,116,151,1.0,2.34,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2021-07-01 08:49:06,2021-07-01 08:59:36,N,1.0,244,220,1.0,3.93,14.0,0.0,0.5,0.0,3.0,,0.3,17.8,2.0,1.0,0.0
1.0,2021-07-01 08:51:05,2021-07-01 09:04:40,N,1.0,41,237,1.0,3.0,12.0,2.75,0.5,3.1,0.0,,0.3,18.65,1.0,1.0,2.75
2.0,2021-07-01 09:24:12,2021-07-01 09:24:17,N,1.0,74,74,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 09:33:10,2021-07-01 09:48:15,N,1.0,74,239,1.0,3.09,12.5,0.0,0.5,3.21,0.0,,0.3,19.26,1.0,1.0,2.75
2.0,2021-07-01 09:58:43,2021-07-01 10:12:15,N,1.0,166,236,1.0,2.91,12.0,0.0,0.5,3.2,0.0,,0.3,16.0,1.0,1.0,0.0
2.0,2021-07-01 09:21:54,2021-07-01 09:37:12,N,1.0,244,166,1.0,4.02,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,1.0,0.0
2.0,2021-07-01 09:56:56,2021-07-01 10:10:48,N,1.0,49,256,1.0,1.83,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 09:08:40,2021-07-01 09:15:43,N,1.0,75,74,1.0,1.98,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 09:28:25,2021-07-01 09:31:34,N,1.0,41,41,1.0,0.44,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 09:45:26,2021-07-01 10:10:58,N,1.0,42,142,1.0,4.14,18.0,0.0,0.5,3.0,0.0,,0.3,24.55,1.0,1.0,2.75
2.0,2021-07-01 09:46:54,2021-07-01 10:18:23,N,1.0,75,242,1.0,10.22,32.0,0.0,0.5,0.0,0.0,,0.3,32.8,2.0,1.0,0.0
2.0,2021-07-01 09:31:30,2021-07-01 09:53:39,N,1.0,166,244,1.0,2.64,15.5,0.0,0.5,2.5,0.0,,0.3,18.8,1.0,1.0,0.0
2.0,2021-07-01 09:29:02,2021-07-01 09:56:44,N,1.0,75,113,1.0,4.73,19.5,0.0,0.5,1.0,0.0,,0.3,24.05,1.0,1.0,2.75
2.0,2021-07-01 09:50:38,2021-07-01 09:55:35,N,1.0,75,42,1.0,1.36,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2021-07-01 09:28:38,2021-07-01 10:00:24,N,1.0,74,141,1.0,3.1,20.5,2.75,0.5,1.0,0.0,,0.3,25.05,1.0,1.0,2.75
2.0,2021-07-01 09:28:39,2021-07-01 09:50:33,N,1.0,41,100,1.0,4.08,16.5,0.0,0.5,4.01,0.0,,0.3,24.06,1.0,1.0,2.75
2.0,2021-07-01 09:40:04,2021-07-01 09:48:10,N,1.0,74,42,1.0,1.31,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 09:52:01,2021-07-01 10:11:21,N,1.0,42,43,1.0,4.09,16.0,0.0,0.5,0.0,0.0,,0.3,19.55,2.0,1.0,2.75
